0	-5	-4	-3	-2	-1.5	-1.4	-1.3	-1.2	-1.1	-1	-0.9	-0.8	-0.7	-0.6	-0.5	-0.4	-0.3	-0.25	-0.2	-0.15	-0.1	-0.05	0	0.05	0.1	0.15	0.2	0.25	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1	1.5	2	2.5	3	4	5	7.5	10	12.5	15	17.5	20	25	30	40	50	60	70	80	90	100	125	150	175	200	250	300	400	500	750	1000	1250	1500	2000	2500	3000	4000	5000	6000	7000
450.28	0	9.5191e-06	-4.0251e-06	5.2473e-06	-8.404e-06	-1.1134e-05	-1.3865e-05	-1.6595e-05	-1.9325e-05	-2.1219e-05	-2.0561e-05	-1.9903e-05	-1.9245e-05	-1.8587e-05	-1.1921e-05	5.6089e-06	1.482e-06	1.1535e-06	5.2905e-06	1.4008e-05	1.9883e-05	2.2843e-05	5.1804e-06	-3.3635e-05	-4.2083e-05	-1.9387e-05	4.9344e-06	3.0922e-05	2.3294e-05	-3.4772e-05	-2.378e-05	-4.1267e-05	-1.0525e-06	-2.0877e-05	-4.2342e-05	-3.9881e-05	-3.6383e-05	-1.1415e-05	-3.4787e-05	-3.4765e-05	-2.2182e-05	-1.6061e-05	-5.1144e-05	-2.3119e-05	-3.6461e-05	-2.3341e-05	-3.3694e-05	-9.7717e-06	3.1733e-05	2.8843e-05	2.1069e-05	2.0395e-05	-2.265e-05	-2.8787e-05	2.8942e-05	3.7573e-05	-7.1118e-05	8.7787e-06	-1.7531e-05	2.7456e-06	-4.3482e-05	7.8458e-05	-3.2932e-05	1.9201e-05	-4.769e-05	-1.6244e-05	-5.7074e-05	-7.2962e-05	-5.0089e-05	3.6344e-05	-4.3264e-05	7.4667e-06	-9.2004e-05	-3.1638e-05	-5.4581e-05	1.5392e-05
450.75	0	-3.6281e-05	3.2568e-06	-2.3156e-05	-1.4933e-05	-1.3288e-05	-1.1643e-05	-9.9986e-06	-8.3539e-06	-7.4724e-06	-8.5908e-06	-9.7092e-06	-1.0828e-05	-1.1946e-05	1.6892e-06	2.5373e-05	-1.1043e-05	-9.7266e-06	9.4868e-06	4.3204e-05	5.1664e-05	3.9657e-05	3.1375e-05	2.6112e-05	3.166e-05	4.5969e-05	3.4296e-05	1.5662e-06	1.1788e-06	3.2018e-05	2.0053e-05	2.4812e-05	1.1347e-05	-1.2602e-05	3.4222e-06	-1.1271e-05	5.7758e-05	2.3187e-05	-1.9867e-05	-1.3297e-05	1.2489e-05	2.0643e-05	2.7434e-07	8.5511e-06	1.1385e-05	4.1315e-05	-1.1987e-06	1.2896e-05	7.2084e-05	1.3909e-05	4.4754e-05	1.7969e-05	-4.0686e-05	-2.4661e-05	5.3429e-05	2.5059e-05	-9.164e-06	1.7291e-05	1.3435e-05	3.4297e-06	-3.0794e-05	3.2345e-05	-1.3789e-05	9.3752e-06	1.7755e-05	1.4525e-06	4.665e-06	3.0395e-06	-2.2524e-05	8.8926e-06	-1.0744e-05	3.0584e-05	5.3339e-05	-1.1706e-05	-5.5256e-06	2.5371e-05
451.21	0	6.9416e-05	-3.5109e-05	-4.2431e-05	-3.7003e-05	-3.5918e-05	-3.4832e-05	-3.3747e-05	-3.2661e-05	-3.1505e-05	-3.019e-05	-2.8874e-05	-2.7559e-05	-2.6243e-05	-1.6698e-05	4.5086e-07	2.7646e-06	1.5922e-05	2.7876e-05	3.906e-05	3.4589e-05	2.0115e-05	1.1462e-05	6.5279e-06	1.7751e-05	3.9297e-05	1.8995e-05	-2.8043e-05	-4.2868e-05	-3.0051e-05	-1.0348e-05	-5.2133e-06	-1.6842e-06	-1.1803e-05	2.503e-07	-7.1815e-06	-7.5494e-06	4.4245e-05	1.4218e-05	-2.0387e-05	1.2258e-06	4.9935e-05	-3.5453e-05	-3.2507e-05	1.2733e-05	-9.0875e-06	-5.1004e-05	-5.5422e-06	5.12e-05	5.539e-05	-1.1784e-06	3.6429e-05	-2.7204e-05	-6.6164e-06	2.7868e-05	1.4614e-05	1.2828e-05	2.5475e-05	4.5906e-05	-1.4315e-05	-5.3768e-05	5.5378e-05	-3.6946e-05	7.5199e-05	-4.4728e-06	1.2102e-05	5.2891e-06	1.6075e-05	2.4964e-05	5.0608e-05	-1.7958e-05	3.2471e-06	-3.1216e-05	1.4428e-05	5.3908e-05	-1.4407e-05
451.68	0	1.6425e-05	-1.9611e-06	-5.5251e-05	-4.8508e-05	-4.7159e-05	-4.581e-05	-4.4462e-05	-4.3113e-05	-4.0155e-05	-3.3971e-05	-2.7787e-05	-2.1604e-05	-1.542e-05	8.9639e-06	2.328e-05	-2.5663e-05	-2.0071e-05	1.7935e-05	7.2212e-05	7.3925e-05	4.9253e-05	3.2904e-05	2.0733e-05	1.6337e-05	1.5843e-05	1.0751e-05	3.3497e-06	-1.5111e-05	-3.795e-05	-8.3484e-06	-2.3915e-06	-3.6401e-05	-7.6253e-06	1.17e-05	-1.0021e-05	-2.9622e-06	4.3183e-05	-8.0065e-06	9.8241e-06	5.454e-05	2.6195e-05	1.7432e-05	1.6837e-05	-4.3494e-07	-3.024e-05	-3.5416e-05	1.1091e-05	3.2422e-05	-1.5763e-05	4.1161e-06	2.1718e-05	-5.4902e-05	5.6699e-06	3.2413e-06	8.4503e-05	1.8132e-05	5.4359e-05	6.2148e-05	-5.7141e-05	2.9437e-05	5.2145e-05	2.7036e-05	5.6831e-05	5.7452e-05	0.00010137	3.6654e-05	5.6008e-06	8.1027e-06	3.9959e-05	2.7216e-05	3.8682e-05	-3.7535e-05	6.4256e-06	1.6655e-05	5.2814e-05
452.14	0	-1.6205e-06	2.009e-05	-4.345e-05	-4.0818e-05	-4.0292e-05	-3.9765e-05	-3.9239e-05	-3.8713e-05	-3.5195e-05	-2.6379e-05	-1.7564e-05	-8.7484e-06	6.7017e-08	4.5135e-06	-1.9552e-05	-3.5765e-05	-4.3525e-06	4.1784e-05	9.3595e-05	8.6159e-05	5.5895e-05	5.2939e-05	6.0505e-05	5.3586e-05	4.1086e-05	3.0366e-05	2.0333e-05	4.4661e-07	-2.9231e-05	-1.1202e-05	-2.5568e-07	-2.579e-05	4.3752e-05	-3.6551e-05	-3.1046e-05	2.7322e-05	1.7047e-05	1.2181e-05	-2.7618e-05	1.1367e-05	-3.915e-05	-7.3703e-06	1.3032e-05	2.2643e-05	-9.702e-06	-4.6912e-06	6.9735e-05	8.0679e-05	1.1583e-05	9.9633e-05	3.1272e-05	-2.7565e-06	6.0504e-05	1.3742e-05	5.913e-05	8.1069e-06	-5.1916e-06	3.5947e-05	-5.0868e-06	2.7673e-05	5.8413e-05	-6.1759e-06	5.5419e-05	2.5732e-05	7.3936e-05	7.2177e-07	-5.3627e-05	1.2352e-05	1.1177e-06	4.3893e-07	-8.7549e-06	-3.2104e-05	1.8481e-05	7.9985e-05	3.4692e-05
452.6	0	1.324e-05	-2.1925e-06	-8.1845e-06	-3.9082e-06	-3.053e-06	-2.1977e-06	-1.3425e-06	-4.8722e-07	1.8992e-06	6.7018e-06	1.1504e-05	1.6307e-05	2.111e-05	6.1857e-06	-3.2083e-05	-3.0508e-05	-7.9759e-06	1.5833e-05	4.0011e-05	2.7185e-05	3.6647e-06	-1.7047e-05	-3.6948e-05	-4.2431e-05	-4.3747e-05	-1.7757e-05	1.6124e-05	-8.6888e-06	-3.1376e-05	-2.9369e-06	-2.9166e-05	-5.5802e-06	-6.6666e-06	-9.1753e-05	9.2957e-06	-2.3e-05	-6.4129e-05	4.1938e-05	2.5515e-06	-1.7348e-05	-5.5339e-05	-2.8198e-06	-9.5063e-06	-1.5322e-05	2.264e-05	-1.293e-05	-7.0642e-06	4.4624e-05	-2.822e-05	-3.227e-07	1.6832e-05	-1.7253e-05	1.2285e-05	8.9875e-06	4.1561e-05	-1.3471e-05	2.5214e-05	5.1366e-05	2.0709e-05	-4.2865e-05	2.6264e-05	-2.5564e-05	1.1183e-05	9.2694e-06	2.9891e-05	-3.6876e-05	-2.4027e-05	-4.4619e-05	-3.9774e-05	-4.3048e-05	1.2669e-06	-4.5632e-06	-8.9351e-05	-2.7983e-05	-6.8918e-06
453.05	0	1.4116e-05	-2.4552e-05	1.3878e-05	5.8187e-06	4.2069e-06	2.5951e-06	9.8328e-07	-6.2853e-07	3.4723e-06	1.5643e-05	2.7815e-05	3.9986e-05	5.2157e-05	1.3611e-05	-5.0912e-05	-3.128e-05	-7.5971e-06	1.595e-05	3.947e-05	4.4584e-05	4.5899e-05	4.2443e-05	3.8003e-05	2.7836e-05	1.6487e-05	3.5815e-05	6.1473e-05	1.6508e-05	-2.5403e-05	1.157e-05	-1.9925e-05	-2.0257e-05	1.4226e-06	-1.3038e-05	-2.6147e-05	-1.5149e-05	9.7741e-07	-8.2741e-07	-4.1837e-06	1.4017e-06	1.3626e-06	6.3477e-06	-7.967e-06	-4.9548e-05	9.9646e-06	1.5654e-05	1.2059e-05	1.5424e-05	-2.3258e-05	3.2703e-05	4.6386e-05	-1.367e-06	-6.8662e-05	5.1146e-05	4.908e-05	1.8294e-05	3.1337e-05	4.9379e-05	-4.97e-06	-3.9429e-05	9.0922e-05	-1.6856e-06	3.9784e-05	6.7246e-05	2.6217e-05	-2.8991e-05	-1.5768e-05	2.3277e-05	3.1636e-05	6.3708e-06	2.1424e-05	-2.2911e-05	-8.1648e-06	-5.9274e-07	2.7676e-05
453.51	0	1.6913e-05	1.6741e-05	-3.3788e-05	-2.1946e-05	-1.9578e-05	-1.721e-05	-1.4842e-05	-1.2473e-05	-8.1944e-06	-1.4841e-06	5.2261e-06	1.1936e-05	1.8647e-05	1.2561e-05	-4.1617e-06	-2.4846e-05	-4.2279e-05	-6.5908e-06	3.6335e-05	6.0446e-05	8.1992e-05	4.9691e-05	1.0052e-05	-2.0828e-06	-1.047e-05	-2.2477e-05	-3.4976e-05	-2.1277e-05	2.4986e-05	4.0284e-05	-7.1496e-06	-1.1908e-05	-4.2533e-05	1.199e-06	-3.1384e-05	-8.2153e-06	-2.327e-05	1.4249e-05	-2.3836e-05	-3.4479e-06	5.7464e-06	-3.0998e-05	-1.647e-05	-1.9718e-05	2.3107e-05	4.6729e-07	2.36e-05	2.552e-05	-6.4739e-06	6.5771e-07	-2.4466e-05	-7.1886e-05	-3.8824e-05	4.1923e-05	4.7358e-05	-2.8785e-05	-1.5925e-05	3.837e-05	-3.2899e-05	-1.2723e-05	0.00011177	3.4161e-05	8.5057e-05	2.8221e-05	4.8967e-05	3.1354e-05	1.6867e-05	3.6801e-05	-2.189e-05	3.2825e-05	7.4299e-05	-3.4397e-05	1.5777e-05	2.7984e-05	5.4287e-05
453.96	0	-2.1339e-06	-4.5378e-05	-6.9435e-06	-1.5167e-05	-1.6811e-05	-1.8456e-05	-2.01e-05	-2.1745e-05	-1.4441e-05	3.1248e-06	2.069e-05	3.8256e-05	5.5822e-05	3.2872e-05	8.3614e-06	1.2656e-05	1.8012e-06	-3.5373e-06	-8.4712e-06	3.5783e-05	8.3645e-05	4.7228e-05	4.6285e-06	1.0298e-05	1.9509e-05	1.3549e-05	6.4768e-06	-2.649e-05	-3.7079e-05	9.2764e-06	1.1285e-05	-3.6583e-05	1.6263e-05	-3.8496e-05	-7.9964e-05	-1.9378e-05	-1.7105e-05	-2.1971e-06	-3.2101e-05	-2.0515e-05	3.8928e-05	-1.7032e-05	-1.1997e-05	2.0035e-05	-1.2751e-06	-2.1752e-05	-3.0588e-05	5.0442e-05	1.3418e-05	-1.1493e-06	3.0895e-05	-3.3564e-05	2.0288e-05	2.5229e-05	7.3877e-05	-6.684e-06	4.4083e-05	5.8477e-05	-2.331e-05	-2.056e-05	7.1641e-05	1.9863e-05	1.8171e-05	-1.6045e-05	9.2421e-05	3.7456e-05	-7.689e-07	2.6283e-05	-1.6293e-05	-1.9986e-05	7.9817e-05	2.3482e-05	-9.487e-05	-9.729e-05	4.5988e-05
