0	-5	-4	-3	-2	-1.5	-1.4	-1.3	-1.2	-1.1	-1	-0.9	-0.8	-0.7	-0.6	-0.5	-0.4	-0.3	-0.25	-0.2	-0.15	-0.1	-0.05	0	0.05	0.1	0.15	0.2	0.25	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1	1.5	2	2.5	3	4	5	7.5	10	12.5	15	17.5	20	25	30	40	50	60	70	80	90	100	125	150	175	200	250	300	400	500	750	1000	1250	1500	2000	2500	3000	4000	5000	6000	7000
450.28	0	4.6391e-06	3.0919e-05	8.6032e-06	-6.5278e-06	-9.554e-06	-1.258e-05	-1.5606e-05	-1.8633e-05	-1.7469e-05	-1.4575e-05	-1.168e-05	-8.7856e-06	-5.891e-06	2.9869e-05	4.3366e-05	2.4821e-06	-3.0847e-05	-7.0811e-05	-6.8032e-05	-5.0411e-06	1.022e-05	-4.1751e-05	-6.2586e-05	-3.9562e-05	-1.5581e-05	9.7477e-06	4.9635e-06	-4.2238e-05	-2.7717e-05	-1.2403e-05	5.9587e-05	-2.6557e-05	-5.4011e-05	-2.0397e-05	-4.9772e-05	-3.1646e-05	-1.792e-05	5.3542e-06	-3.1284e-05	-4.5937e-05	-2.8135e-05	-3.7791e-05	-3.4771e-05	-5.142e-05	-6.5382e-05	-3.4623e-05	-3.6473e-05	-3.7836e-05	-2.412e-05	1.0136e-05	-6.9133e-06	-2.9281e-05	-1.4054e-05	-9.8942e-06	1.0938e-05	-2.0967e-05	-8.2996e-06	2.5263e-05	-3.9026e-05	2.337e-05	-6.4068e-06	-1.3797e-05	-1.1971e-05	-1.8144e-05	-1.2631e-05	-3.7618e-06	-5.0264e-05	-2.5916e-06	5.4718e-05	-7.6178e-05	1.0583e-05	-4.9395e-05	-3.8934e-05	5.1071e-07	-5.2033e-05
450.75	0	3.2678e-05	2.2236e-05	-1.4679e-05	-2.7507e-05	-3.0072e-05	-3.2638e-05	-3.5204e-05	-3.7769e-05	-3.6145e-05	-3.3119e-05	-3.0093e-05	-2.7067e-05	-2.4041e-05	2.1082e-05	5.6137e-05	2.4943e-05	-1.4487e-05	-6.81e-05	-6.0626e-05	8.2816e-06	2.4138e-05	-1.3361e-05	-1.929e-05	6.5316e-06	5.8671e-06	-2.1434e-05	-3.6517e-05	-3.9313e-05	2.4157e-06	5.0171e-06	-8.7997e-06	-5.4871e-05	4.9395e-06	7.8128e-07	-4.8011e-05	-3.3725e-05	9.2795e-07	-1.2789e-06	2.0606e-05	-5.3095e-05	2.0605e-06	-6.6993e-05	-9.8075e-06	9.5947e-06	1.0722e-05	3.979e-05	1.8119e-05	1.0661e-05	2.8095e-05	4.6545e-05	5.5858e-05	-2.1858e-05	7.1536e-06	7.3448e-06	3.6532e-05	-6.4262e-06	1.1695e-05	2.7459e-05	6.1745e-06	-1.3988e-05	7.0504e-05	-1.7321e-05	8.5608e-05	-1.803e-05	3.4739e-05	3.0351e-05	-3.0932e-06	1.0428e-06	3.3235e-05	-2.3506e-05	5.5844e-05	-3.82e-06	7.2983e-06	5.036e-05	3.0024e-05
451.21	0	-2.1301e-05	1.929e-06	-8.6296e-05	-5.6035e-05	-4.9983e-05	-4.3931e-05	-3.7879e-05	-3.1827e-05	-2.3489e-05	-1.4542e-05	-5.5954e-06	3.3514e-06	1.2298e-05	1.8076e-05	8.9774e-05	2.9875e-05	1.9598e-06	-1.0046e-05	-1.2713e-05	-8.6008e-06	1.8067e-07	1.2351e-05	7.9397e-06	-8.5068e-06	-1.6948e-05	-1.958e-05	-2.8977e-05	-4.3285e-05	-2.7743e-05	-2.1483e-05	-1.0175e-05	-4.0462e-05	3.445e-06	-1.2958e-05	-3.5055e-05	1.2163e-05	-4.0075e-05	-1.5522e-05	6.6672e-05	-1.1286e-05	7.1688e-06	1.6638e-05	1.0752e-05	-1.6082e-05	-2.7196e-05	-1.2325e-05	-2.659e-05	4.563e-05	-4.6641e-06	4.7135e-05	1.7547e-05	6.6836e-06	1.193e-05	-4.4204e-05	1.6037e-05	3.4678e-05	1.7198e-05	6.3056e-05	2.0164e-05	1.5288e-05	2.905e-05	2.5759e-05	-4.6167e-06	-1.9889e-05	-2.1667e-05	-1.217e-05	5.636e-05	-4.1158e-07	8.2422e-06	-1.0784e-05	2.07e-05	2.043e-05	4.9838e-06	-2.2635e-05	2.6963e-05
451.68	0	1.5965e-06	6.1821e-06	-1.4268e-05	-2.1175e-05	-2.2557e-05	-2.3938e-05	-2.532e-05	-2.6701e-05	-2.7154e-05	-2.7417e-05	-2.768e-05	-2.7944e-05	-2.8207e-05	2.0383e-05	3.6036e-05	1.1249e-05	-6.7744e-07	-1.0709e-05	-7.73e-08	2.1139e-05	7.2254e-06	-2.4681e-05	-2.3415e-05	-5.1604e-06	-9.0918e-06	-2.4387e-05	-4.2511e-05	-6.2083e-05	-4.4393e-05	-3.1512e-05	-2.8257e-05	-4.1843e-05	-1.1651e-05	-4.1105e-05	-3.6066e-05	-3.5962e-05	-3.7495e-05	-4.805e-05	5.0113e-05	-5.5668e-06	3.1677e-05	8.116e-06	-1.2021e-05	6.785e-06	-1.8376e-05	-1.8452e-06	2.8652e-05	3.3346e-05	3.5737e-05	5.9225e-05	8.9641e-07	2.0767e-05	-2.0047e-06	-4.5683e-06	-2.1001e-05	4.6512e-08	-2.4278e-05	2.0654e-05	-1.6784e-06	5.3491e-05	2.5596e-05	4.1504e-05	3.7248e-05	4.6143e-06	-2.5183e-05	-1.6952e-06	7.5679e-06	8.9128e-06	-7.1708e-06	-2.6571e-05	-2.595e-05	-1.0832e-05	1.3172e-05	-1.6712e-05	1.5137e-05
452.14	0	-5.7367e-06	-8.1299e-06	-5.7374e-05	-3.3198e-05	-2.8363e-05	-2.3528e-05	-1.8693e-05	-1.3857e-05	-1.094e-05	-8.3087e-06	-5.6773e-06	-3.0459e-06	-4.1454e-07	2.7696e-05	4.2713e-05	2.2289e-05	7.7979e-06	-7.3332e-06	-7.9684e-06	-3.5279e-06	-2.9851e-06	-3.8071e-06	-1.8029e-05	-3.6942e-05	-3.0032e-05	-1.4079e-05	-3.0405e-05	-5.8035e-05	-2.7934e-06	5.9329e-06	-5.5415e-05	-5.1872e-05	-1.8466e-05	-3.1611e-05	-4.6598e-05	-3.502e-05	-3.1627e-05	-5.0734e-05	-2.6599e-07	-2.2471e-05	-3.564e-05	-1.1531e-05	4.7807e-06	-1.4339e-05	-3.5967e-05	-2.3194e-06	2.7598e-05	3.8615e-05	9.1358e-06	6.5001e-05	3.1253e-05	1.4674e-05	-1.6178e-05	2.2396e-05	1.7603e-05	-4.5201e-06	2.2505e-05	-1.0618e-05	1.0903e-05	7.6478e-06	3.1066e-05	2.9567e-05	5.7379e-06	1.6067e-06	-5.021e-05	-4.2206e-05	8.9493e-06	-1.0527e-05	1.4354e-05	3.41e-05	4.7598e-05	-4.6695e-05	-3.2322e-05	-1.4891e-05	2.4561e-05
452.6	0	4.7115e-07	-4.1976e-06	-6.4474e-05	-4.0792e-05	-3.6055e-05	-3.1319e-05	-2.6582e-05	-2.1846e-05	-1.8127e-05	-1.4509e-05	-1.089e-05	-7.2721e-06	-3.6539e-06	7.537e-05	4.7578e-05	-2.4315e-07	-1.5691e-05	-2.9178e-05	-3.9565e-05	-4.9268e-05	-5.1695e-05	-5.2517e-05	-5.0106e-05	-4.6982e-05	-3.8737e-05	-2.9362e-05	-4.8418e-05	-7.3744e-05	-2.4765e-05	-4.3681e-05	-3.4717e-05	-8.7796e-05	-3.9907e-06	-4.7356e-05	-7.5437e-05	-7.1381e-05	-8.0917e-05	-3.7773e-05	-2.2135e-05	-3.2452e-05	-2.3061e-05	-1.8069e-05	-5.8109e-05	-3.9178e-05	-4.6955e-05	2.3886e-06	-5.0022e-06	-5.3832e-05	-1.3702e-05	-1.2634e-06	3.2767e-05	-4.848e-05	-2.9731e-05	-1.5049e-05	-1.3255e-05	1.2821e-05	1.4472e-05	-6.1675e-06	-3.9593e-05	5.3952e-05	-3.613e-05	2.382e-05	1.4532e-05	5.6354e-06	-3.3773e-05	-4.6372e-05	1.6837e-05	-1.4723e-05	-6.9593e-06	-2.1063e-05	-1.5507e-05	6.3378e-05	-1.7069e-05	-4.3432e-05	7.4819e-06
453.05	0	2.6374e-05	2.1225e-05	-7.2401e-05	-6.6809e-05	-6.569e-05	-6.4572e-05	-6.3453e-05	-6.2335e-05	-4.5193e-05	-2.7168e-05	-9.1429e-06	8.8822e-06	2.6907e-05	4.4683e-05	-8.0095e-06	4.9826e-05	1.2823e-05	-3.2241e-05	-2.6935e-05	-1.5752e-05	-1.7676e-05	-2.113e-05	-1.1918e-05	-1.2275e-06	-2.0287e-05	-4.2818e-05	-3.3833e-05	-2.117e-05	9.7699e-06	-2.0084e-05	-4.9855e-06	7.6952e-06	-2.5679e-05	-5.2439e-05	-6.3675e-05	-4.5795e-05	4.4368e-07	-2.2993e-05	1.9925e-05	2.788e-07	-5.283e-05	1.7997e-05	-2.9319e-05	-2.5478e-05	-1.2071e-05	-1.9279e-05	-4.4066e-05	-2.1366e-05	-2.9968e-05	2.258e-05	3.805e-05	-4.8618e-05	-1.0078e-05	-1.1954e-05	-1.9191e-05	2.6224e-05	2.3518e-05	-8.4584e-06	3.8856e-05	2.9899e-05	1.2053e-05	3.9795e-06	3.1845e-06	1.1654e-05	3.8606e-05	-3.4382e-05	1.9429e-05	3.4047e-05	-1.5152e-05	-9.0028e-06	8.0816e-06	-3.3891e-06	-2.1474e-05	7.1843e-05	-3.5866e-05
453.51	0	-5.0037e-05	-1.5746e-06	-4.2734e-05	-3.7965e-05	-3.7011e-05	-3.6057e-05	-3.5103e-05	-3.415e-05	-2.1548e-05	-8.7856e-06	3.977e-06	1.674e-05	2.9502e-05	4.0059e-05	7.7841e-05	2.7745e-05	-7.8299e-06	-4.3683e-05	-6.2673e-06	3.3204e-05	3.2202e-05	3.0064e-05	-3.0945e-05	-9.3606e-05	-7.7719e-05	-5.9628e-05	-3.0659e-05	-1.3845e-06	-3.1732e-05	-3.2487e-05	-1.627e-05	-3.6194e-05	-2.0103e-05	-4.2806e-05	-2.1213e-05	-8.7728e-05	-2.6616e-05	-1.4972e-05	-1.6053e-05	-3.5881e-06	9.747e-07	2.0849e-05	-9.7546e-06	-2.3188e-05	-2.5392e-05	-1.6124e-05	-2.7173e-05	-2.1097e-05	1.2568e-05	3.4115e-05	5.4453e-05	-3.6757e-05	-3.64e-05	-2.7372e-05	-2.1484e-05	5.0551e-05	-3.6534e-05	-1.6916e-06	2.4792e-05	4.2852e-05	-2.1755e-05	4.8109e-05	-7.7709e-05	4.5649e-05	1.1711e-05	1.2896e-05	3.3221e-05	6.4186e-06	-4.3584e-05	2.4619e-05	1.522e-05	5.3443e-06	-3.443e-05	7.5959e-05	-7.6428e-05
453.96	0	3.3389e-05	2.2163e-05	-2.1759e-05	-8.4377e-06	-5.7735e-06	-3.1093e-06	-4.4508e-07	2.0213e-06	-3.6361e-06	-9.2935e-06	-1.4951e-05	-2.0608e-05	-2.4606e-05	3.6884e-05	-8.8636e-06	9.833e-06	-2.2402e-05	-4.8889e-05	3.976e-05	0.00012208	7.7675e-05	3.4439e-05	1.4704e-05	-3.233e-06	1.4858e-05	3.108e-05	9.864e-06	-8.4976e-06	6.4564e-05	-4.6141e-05	-3.8575e-06	-3.6032e-05	-3.6327e-05	9.5694e-06	-3.5297e-05	-2.2406e-05	3.8389e-05	-1.0923e-06	-1.0943e-05	2.0763e-06	1.8599e-05	2.3609e-05	3.2115e-05	-2.871e-05	-3.0704e-05	1.9232e-05	-3.3123e-06	-5.5207e-07	-1.8632e-05	-2.7421e-05	9.9487e-06	-4.2957e-06	1.6388e-05	3.507e-05	-6.0008e-05	1.9972e-05	-4.8576e-05	4.3994e-05	3.8986e-05	2.2177e-05	6.2588e-05	3.5558e-05	-3.0898e-06	5.5567e-05	1.1526e-05	-2.9274e-05	5.1206e-05	4.363e-05	-1.3201e-05	2.1829e-05	-6.017e-06	-1.4283e-05	4.7707e-06	-3.0991e-06	-2.7775e-06
